369;The Hallmarks of Aging;https://api.elsevier.com/content/article/pii/[S0092867413006454];S0092867413006454;Aging is characterized by a progressive loss of physiological integrity, leading to impaired function and increased vulnerability to death. This deterioration is the primary risk factor for major human pathologies, including cancer, diabetes, cardiovascular disorders, and neurodegenerative diseases. Aging research has experienced an unprecedented advance over recent years, particularly with the discovery that the rate of aging is controlled, at least to some extent, by genetic pathways and biochemical processes conserved in evolution. This Review enumerates nine tentative hallmarks that represent common denominators of aging in different organisms, with special emphasis on mammalian aging. These hallmarks are: genomic instability, telomere attrition, epigenetic alterations, loss of proteostasis, deregulated nutrient sensing, mitochondrial dysfunction, cellular senescence, stem cell exhaustion, and altered intercellular communication. A major challenge is to dissect the interconnectedness between the candidate hallmarks and their relative contributions to aging, with the final goal of identifying pharmaceutical targets to improve human health during aging, with minimal side effects.
370;Poised Chromatin at the ZEB1 Promoter Enables Breast Cancer Cell Plasticity and Enhances Tumorigenicity;https://api.elsevier.com/content/article/pii/[S0092867413007071];S0092867413007071;SummaryThe recent discovery that normal and neoplastic epithelial cells re-enter the stem cell state raised the intriguing possibility that the aggressiveness of carcinomas derives not from their existing content of cancer stem cells (CSCs) but from their proclivity to generate new CSCs from non-CSC populations. Here, we demonstrate that non-CSCs of human basal breast cancers are plastic cell populations that readily switch from a non-CSC to CSC state. The observed cell plasticity is dependent on ZEB1, a key regulator of the epithelial-mesenchymal transition. We find that plastic non-CSCs maintain the ZEB1 promoter in a bivalent chromatin configuration, enabling them to respond readily to microenvironmental signals, such as TGFÎ². In response, the ZEB1 promoter converts from a bivalent to active chromatin configuration, ZEB1 transcription increases, and non-CSCs subsequently enter the CSC state. Our findings support a dynamic model in which interconversions between low and high tumorigenic states occur frequently, thereby increasing tumorigenic and malignant potential.
371;ZFN, TALEN, and CRISPR/Cas-based methods for genome engineering;https://api.elsevier.com/content/article/pii/[S0167779913000875];S0167779913000875;
372;MicroRNA-Antagonism Regulates Breast Cancer Stemness and Metastasis via TET-Family-Dependent Chromatin Remodeling;https://api.elsevier.com/content/article/pii/[S0092867413007654];S0092867413007654;SummaryTumor cells metastasize to distant organs through genetic and epigenetic alterations, including changes in microRNA (miR) expression. Here we find miR-22 triggers epithelial-mesenchymal transition (EMT), enhances invasiveness and promotes metastasis inÂ mouse xenografts. In a conditional mammary gland-specific transgenic (TG) mouse model, we show that miR-22 enhances mammary gland side-branching, expands the stem cell compartment, and promotes tumor development. Critically, miR-22 promotes aggressive metastatic disease in MMTV-miR-22 TG mice, as well as compound MMTV-neu or -PyVT-miR-22 TG mice. We demonstrate that miR-22 exerts its metastatic potential by silencing antimetastatic miR-200 through direct targeting of the TET (Ten eleven translocation) family of methylcytosine dioxygenases, thereby inhibiting demethylation of the mir-200 promoter. Finally, we show that miR-22 overexpression correlates with poor clinical outcomes and silencing of the TET-miR-200 axis in patients. Taken together, our findings implicate miR-22 as a crucial epigenetic modifier and promoterÂ of EMT and breast cancer stemness toward metastasis.
373;Induction of Pluripotent Stem Cells from Mouse Embryonic and Adult Fibroblast Cultures by Defined Factors;https://api.elsevier.com/content/article/pii/[S0092867406009767];S0092867406009767;SummaryDifferentiated cells can be reprogrammed to an embryonic-like state by transfer of nuclear contents into oocytes or by fusion with embryonic stem (ES) cells. Little is known about factors that induce this reprogramming. Here, we demonstrate induction of pluripotent stem cells from mouse embryonic or adult fibroblasts by introducing four factors, Oct3/4, Sox2, c-Myc, and Klf4, under ES cell culture conditions. Unexpectedly, Nanog was dispensable. These cells, which we designated iPS (induced pluripotent stem) cells, exhibit the morphology and growth properties of ES cells and express ES cell marker genes. Subcutaneous transplantation of iPS cells into nude mice resulted in tumors containing a variety of tissues from all three germ layers. Following injection into blastocysts, iPS cells contributed to mouse embryonic development. These data demonstrate that pluripotent stem cells can be directly generated from fibroblast cultures by the addition of only a few defined factors.
374;Ribosome Profiling Provides Evidence that Large Noncoding RNAs Do Not Encode Proteins;https://api.elsevier.com/content/article/pii/[S0092867413007113];S0092867413007113;SummaryLarge noncoding RNAs are emerging as an important component in cellular regulation. Considerable evidence indicates that these transcripts act directly as functional RNAs rather than through an encoded protein product. However, a recent study of ribosome occupancy reported that many large intergenic ncRNAs (lincRNAs) are bound by ribosomes, raising the possibility that they are translated into proteins. Here, we show that classical noncoding RNAs and 5â² UTRs show the same ribosome occupancy as lincRNAs, demonstrating that ribosome occupancy alone is not sufficient to classify transcripts as coding or noncoding. Instead, we define a metric based on the known property of translation whereby translating ribosomes are released upon encountering a bona fide stop codon. We show that this metric accurately discriminates between protein-coding transcripts and all classes of known noncoding transcripts, including lincRNAs. Taken together, these results argue that the large majority of lincRNAs do not function through encoded proteins.
375;Posttranscriptional Control of T Cell Effector Function by Aerobic Glycolysis;https://api.elsevier.com/content/article/pii/[S0092867413005825];S0092867413005825;SummaryA âswitchâ from oxidative phosphorylation (OXPHOS) to aerobic glycolysis is a hallmark of TÂ cell activation and is thought to be required to meet the metabolic demands of proliferation. However, why proliferating cells adopt this less efficient metabolism, especially in an oxygen-replete environment, remains incompletely understood. We show here that aerobic glycolysis is specifically required for effector function in TÂ cells but that this pathway is not necessary for proliferation or survival. When activated TÂ cells are provided with costimulation and growth factors but are blocked from engaging glycolysis, their ability to produce IFN-Î³ is markedly compromised. This defect is translational and is regulated by the binding of the glycolysis enzyme GAPDH to AU-rich elements within the 3â² UTR of IFN-Î³ mRNA. GAPDH, by engaging/disengaging glycolysis and through fluctuations in its expression, controls effector cytokine production. Thus, aerobic glycolysis is a metabolically regulated signaling mechanism needed to control cellular function.PaperFlick
376;Imperfect information in a quality-competitive hospital market;https://api.elsevier.com/content/article/pii/[S0167629610000652];S0167629610000652;
377;Hybrid MPI/OpenMP parallelization of an Euler-Lagrange approach to cavitation modelling;https://api.elsevier.com/content/article/pii/[S0045793012000291];S0045793012000291;
378;Induction of Pluripotency in Mouse Somatic Cells with Lineage Specifiers;https://api.elsevier.com/content/article/pii/[S009286741300531X];S009286741300531X;SummaryThe reprogramming factors that induce pluripotency have been identified primarily from embryonic stem cell (ESC)-enriched, pluripotency-associated factors. Here, we report that, during mouse somatic cell reprogramming, pluripotency can be induced with lineage specifiers that are pluripotency rivals to suppress ESC identity, most of which are not enriched in ESCs. We found that OCT4 and SOX2, the core regulators of pluripotency, can be replaced by lineage specifiers that are involved in mesendodermal (ME) specification and in ectodermal (ECT) specification, respectively. OCT4 and its substitutes attenuated the elevated expression of a group of ECT genes, whereas SOX2 and its substitutes curtailed a group of ME genes during reprogramming. Surprisingly, the two counteracting lineage specifiers can synergistically induce pluripotency in the absence of both OCT4 and SOX2. Our study suggests a âseesaw modelâ in which a balance that is established using pluripotency factors and/or counteracting lineage specifiers can facilitate reprogramming.
379;Social media: The new hybrid element of the promotion mix;https://api.elsevier.com/content/article/pii/[S0007681309000329];S0007681309000329;
380;Betatrophin: A Hormone that Controls Pancreatic @b Cell Proliferation;https://api.elsevier.com/content/article/pii/[S0092867413004492];S0092867413004492;SummaryReplenishing insulin-producing pancreatic Î² cell mass will benefit both type I and type II diabetics. In adults, pancreatic Î² cells are generated primarily by self-duplication. We report on a mouse model of insulin resistance that induces dramatic pancreatic Î² cell proliferation and Î² cell mass expansion. Using this model, we identify a hormone, betatrophin, that is primarily expressed in liver and fat. Expression of betatrophin correlates with Î² cell proliferation in other mouse models of insulin resistance and during gestation. Transient expression of betatrophin in mouse liver significantly and specifically promotes pancreatic Î² cell proliferation, expands Î² cell mass, and improves glucose tolerance. Thus, betatrophin treatment could augment or replace insulin injections by increasing the number of endogenous insulin-producing cells in diabetics.PaperClip
381;Human Embryonic Stem Cells Derived by Somatic Cell Nuclear Transfer;https://api.elsevier.com/content/article/pii/[S0092867413005710];S0092867413005710;SummaryReprogramming somatic cells into pluripotent embryonic stem cells (ESCs) by somatic cell nuclear transfer (SCNT) has been envisioned as an approach for generating patient-matched nuclear transfer (NT)-ESCs for studies of disease mechanisms and for developing specific therapies. Past attempts to produce human NT-ESCs have failed secondary to early embryonic arrest of SCNT embryos. Here, we identified premature exit from meiosis in human oocytes and suboptimal activation as key factors that are responsible for these outcomes. Optimized SCNT approaches designed to circumvent these limitations allowed derivation of human NT-ESCs. When applied to premium quality human oocytes, NT-ESC lines were derived from as few as two oocytes. NT-ESCs displayed normal diploid karyotypes and inherited their nuclear genome exclusively from parental somatic cells. Gene expression and differentiation profiles in human NT-ESCs were similar to embryo-derived ESCs, suggesting efficient reprogramming of somatic cells to a pluripotent state.PaperClip
382;Repurposing CRISPR as an RNA-Guided Platform for Sequence-Specific Control of Gene Expression;https://api.elsevier.com/content/article/pii/[S0092867413002110];S0092867413002110;SummaryTargeted gene regulation on a genome-wide scale isÂ a powerful strategy for interrogating, perturbing, and engineering cellular systems. Here, we develop a method for controlling gene expression based on Cas9, an RNA-guided DNA endonuclease from a type II CRISPR system. We show that a catalytically dead Cas9 lacking endonuclease activity, when coexpressed with a guide RNA, generates a DNA recognition complex that can specifically interfere with transcriptional elongation, RNA polymerase binding, or transcription factor binding. This system, which we call CRISPR interference (CRISPRi), can efficiently repress expression of targeted genes in Escherichia coli, with no detectable off-target effects. CRISPRi can be used to repress multiple target genes simultaneously, and its effects are reversible. We also show evidence that the system can be adapted for gene repression in mammalian cells. This RNA-guided DNA recognition platform provides a simple approach for selectively perturbing gene expression on a genome-wide scale.
383;Comparative efficacy and tolerability of 15 antipsychotic drugs in schizophrenia: a multiple-treatments meta-analysis;https://api.elsevier.com/content/article/pii/[S0140673613607333];S0140673613607333;
384;The Hallmarks of Cancer;https://api.elsevier.com/content/article/pii/[S0092867400816839];S0092867400816839;
385;Users of the world, unite! The challenges and opportunities of Social Media;https://api.elsevier.com/content/article/pii/[S0007681309001232];S0007681309001232;
386;Theoretical considerations of RES-avoiding liposomes: Molecular mechanics and chemistry of liposome interactions;https://api.elsevier.com/content/article/pii/[S0169409X9700135X];S0169409X9700135X;
387;One-Step Generation of Mice Carrying Mutations in Multiple Genes by CRISPR/Cas-Mediated Genome Engineering;https://api.elsevier.com/content/article/pii/[S0092867413004674];S0092867413004674;SummaryMice carrying mutations in multiple genes are traditionally generated by sequential recombination in embryonic stem cells and/or time-consuming intercrossing of mice with a single mutation. The CRISPR/Cas system has been adapted as an efficient gene-targeting technology with the potential for multiplexed genome editing. We demonstrate that CRISPR/Cas-mediated gene editing allows the simultaneous disruption of five genes (Tet1, 2, 3, Sry, Uty - 8 alleles) in mouse embryonic stem (ES) cells with high efficiency. Coinjection of Cas9 mRNA and single-guide RNAs (sgRNAs) targeting Tet1 and Tet2 into zygotes generated mice with biallelic mutations in both genes with an efficiency of 80%. Finally, we show that coinjection of Cas9 mRNA/sgRNAs with mutant oligos generated precise point mutations simultaneously in two target genes. Thus, the CRISPR/Cas system allows the one-step generation of animals carrying mutations in multiple genes, an approach that will greatly accelerate the inÂ vivo study of functionally redundant genes and of epistatic gene interactions.
388;Hallmarks of Cancer: The Next Generation;https://api.elsevier.com/content/article/pii/[S0092867411001279];S0092867411001279;The hallmarks of cancer comprise six biological capabilities acquired during the multistep development of human tumors. The hallmarks constitute an organizing principle for rationalizing the complexities of neoplastic disease. They include sustaining proliferative signaling, evading growth suppressors, resisting cell death, enabling replicative immortality, inducing angiogenesis, and activating invasion and metastasis. Underlying these hallmarks are genome instability, which generates the genetic diversity that expedites their acquisition, and inflammation, which fosters multiple hallmark functions. Conceptual progress in the last decade has added two emerging hallmarks of potential generality to this listâreprogramming of energy metabolism and evading immune destruction. In addition to cancer cells, tumors exhibit another dimension of complexity: they contain a repertoire of recruited, ostensibly normal cells that contribute to the acquisition of hallmark traits by creating the âtumor microenvironment.â Recognition of the widespread applicability of these concepts will increasingly affect the development of new means to treat human cancer.
389;Betatrophin: A Hormone that Controls Pancreatic @b Cell Proliferation;https://api.elsevier.com/content/article/pii/[S0092867413004492];S0092867413004492;SummaryReplenishing insulin-producing pancreatic Î² cell mass will benefit both type I and type II diabetics. In adults, pancreatic Î² cells are generated primarily by self-duplication. We report on a mouse model of insulin resistance that induces dramatic pancreatic Î² cell proliferation and Î² cell mass expansion. Using this model, we identify a hormone, betatrophin, that is primarily expressed in liver and fat. Expression of betatrophin correlates with Î² cell proliferation in other mouse models of insulin resistance and during gestation. Transient expression of betatrophin in mouse liver significantly and specifically promotes pancreatic Î² cell proliferation, expands Î² cell mass, and improves glucose tolerance. Thus, betatrophin treatment could augment or replace insulin injections by increasing the number of endogenous insulin-producing cells in diabetics.PaperClip
390;Human Embryonic Stem Cells Derived by Somatic Cell Nuclear Transfer;https://api.elsevier.com/content/article/pii/[S0092867413005710];S0092867413005710;SummaryReprogramming somatic cells into pluripotent embryonic stem cells (ESCs) by somatic cell nuclear transfer (SCNT) has been envisioned as an approach for generating patient-matched nuclear transfer (NT)-ESCs for studies of disease mechanisms and for developing specific therapies. Past attempts to produce human NT-ESCs have failed secondary to early embryonic arrest of SCNT embryos. Here, we identified premature exit from meiosis in human oocytes and suboptimal activation as key factors that are responsible for these outcomes. Optimized SCNT approaches designed to circumvent these limitations allowed derivation of human NT-ESCs. When applied to premium quality human oocytes, NT-ESC lines were derived from as few as two oocytes. NT-ESCs displayed normal diploid karyotypes and inherited their nuclear genome exclusively from parental somatic cells. Gene expression and differentiation profiles in human NT-ESCs were similar to embryo-derived ESCs, suggesting efficient reprogramming of somatic cells to a pluripotent state.PaperClip
391;Master Transcription Factors and Mediator Establish Super-Enhancers at Key Cell Identity Genes;https://api.elsevier.com/content/article/pii/[S0092867413003929];S0092867413003929;SummaryMaster transcription factors Oct4, Sox2, and Nanog bind enhancer elements and recruit Mediator to activate much of the gene expression program of pluripotent embryonic stem cells (ESCs). We report here that the ESC master transcription factors form unusual enhancer domains at most genes that control the pluripotent state. These domains, which we call super-enhancers, consist of clusters of enhancers that are densely occupied by the master regulators and Mediator. Super-enhancers differ from typical enhancers in size, transcription factor density and content, ability to activate transcription, and sensitivity to perturbation. Reduced levels of Oct4 or Mediator cause preferential loss of expression of super-enhancer-associated genes relative to other genes, suggesting how changes in gene expression programs might be accomplished during development. In other more differentiated cells, super-enhancers containing cell-type-specific master transcription factors are also found at genes that define cell identity. Super-enhancers thus play key roles in the control of mammalian cell identity.
392;Repurposing CRISPR as an RNA-Guided Platform for Sequence-Specific Control of Gene Expression;https://api.elsevier.com/content/article/pii/[S0092867413002110];S0092867413002110;SummaryTargeted gene regulation on a genome-wide scale isÂ a powerful strategy for interrogating, perturbing, and engineering cellular systems. Here, we develop a method for controlling gene expression based on Cas9, an RNA-guided DNA endonuclease from a type II CRISPR system. We show that a catalytically dead Cas9 lacking endonuclease activity, when coexpressed with a guide RNA, generates a DNA recognition complex that can specifically interfere with transcriptional elongation, RNA polymerase binding, or transcription factor binding. This system, which we call CRISPR interference (CRISPRi), can efficiently repress expression of targeted genes in Escherichia coli, with no detectable off-target effects. CRISPRi can be used to repress multiple target genes simultaneously, and its effects are reversible. We also show evidence that the system can be adapted for gene repression in mammalian cells. This RNA-guided DNA recognition platform provides a simple approach for selectively perturbing gene expression on a genome-wide scale.
393;Social media: The new hybrid element of the promotion mix;https://api.elsevier.com/content/article/pii/[S0007681309000329];S0007681309000329;
394;Developing a holistic strategy for integrated waste management within municipal planning: Challenges, policies, solutions and perspectives for Hellenic municipalities in the zero-waste, low-cost direction;https://api.elsevier.com/content/article/pii/[S0956053X08004029];S0956053X08004029;
395;Selective Inhibition of Tumor Oncogenes by Disruption of Super-Enhancers;https://api.elsevier.com/content/article/pii/[S0092867413003930];S0092867413003930;SummaryChromatin regulators have become attractive targets for cancer therapy, but it is unclear why inhibition of these ubiquitous regulators should have gene-specific effects in tumor cells. Here, we investigate how inhibition of the widely expressed transcriptional coactivator BRD4 leads to selective inhibition of the MYC oncogene in multiple myeloma (MM). BRD4 and Mediator were found to co-occupy thousands of enhancers associated with active genes. They also co-occupied a small set of exceptionally large super-enhancers associated with genes that feature prominently in MM biology, including the MYC oncogene. Treatment of MM tumor cells with the BET-bromodomain inhibitor JQ1 led to preferential loss of BRD4 at super-enhancers and consequent transcription elongation defects that preferentially impactedÂ genes with super-enhancers, including MYC. Super-enhancers were found at key oncogenic drivers in many other tumor cells. These observations have implications for the discovery of cancer therapeutics directed at components of super-enhancers in diverse tumor types.
396;Induction of Pluripotent Stem Cells from Mouse Embryonic and Adult Fibroblast Cultures by Defined Factors;https://api.elsevier.com/content/article/pii/[S0092867406009767];S0092867406009767;SummaryDifferentiated cells can be reprogrammed to an embryonic-like state by transfer of nuclear contents into oocytes or by fusion with embryonic stem (ES) cells. Little is known about factors that induce this reprogramming. Here, we demonstrate induction of pluripotent stem cells from mouse embryonic or adult fibroblasts by introducing four factors, Oct3/4, Sox2, c-Myc, and Klf4, under ES cell culture conditions. Unexpectedly, Nanog was dispensable. These cells, which we designated iPS (induced pluripotent stem) cells, exhibit the morphology and growth properties of ES cells and express ES cell marker genes. Subcutaneous transplantation of iPS cells into nude mice resulted in tumors containing a variety of tissues from all three germ layers. Following injection into blastocysts, iPS cells contributed to mouse embryonic development. These data demonstrate that pluripotent stem cells can be directly generated from fibroblast cultures by the addition of only a few defined factors.
397;Induction of Pluripotency in Mouse Somatic Cells with Lineage Specifiers;https://api.elsevier.com/content/article/pii/[S009286741300531X];S009286741300531X;SummaryThe reprogramming factors that induce pluripotency have been identified primarily from embryonic stem cell (ESC)-enriched, pluripotency-associated factors. Here, we report that, during mouse somatic cell reprogramming, pluripotency can be induced with lineage specifiers that are pluripotency rivals to suppress ESC identity, most of which are not enriched in ESCs. We found that OCT4 and SOX2, the core regulators of pluripotency, can be replaced by lineage specifiers that are involved in mesendodermal (ME) specification and in ectodermal (ECT) specification, respectively. OCT4 and its substitutes attenuated the elevated expression of a group of ECT genes, whereas SOX2 and its substitutes curtailed a group of ME genes during reprogramming. Surprisingly, the two counteracting lineage specifiers can synergistically induce pluripotency in the absence of both OCT4 and SOX2. Our study suggests a âseesaw modelâ in which a balance that is established using pluripotency factors and/or counteracting lineage specifiers can facilitate reprogramming.
398;Epigenomic Analysis of Multilineage Differentiation of Human Embryonic Stem Cells;https://api.elsevier.com/content/article/pii/[S0092867413004649];S0092867413004649;SummaryEpigenetic mechanisms have been proposed to playÂ crucial roles in mammalian development, but their precise functions are only partially understood. To investigate epigenetic regulation of embryonic development, we differentiated human embryonic stem cells into mesendoderm, neural progenitor cells, trophoblast-like cells, and mesenchymal stem cells and systematically characterized DNA methylation, chromatin modifications, and the transcriptome in each lineage. We found that promoters that are active in early developmental stages tend to beÂ CG rich and mainly engage H3K27me3 upon silencing in nonexpressing lineages. By contrast, promoters for genes expressed preferentially at later stages are often CG poor and primarily employ DNA methylation upon repression. Interestingly, the early developmental regulatory genes are often located in large genomic domains that are generally devoid of DNA methylation in most lineages, which we termed DNA methylation valleys (DMVs). Our results suggest that distinct epigenetic mechanisms regulate early and late stages of ES cell differentiation.
399;Growth Differentiation Factor 11 Is a Circulating Factor that Reverses Age-Related Cardiac Hypertrophy;https://api.elsevier.com/content/article/pii/[S009286741300456X];S009286741300456X;SummaryThe most common form of heart failure occurs with normal systolic function and often involves cardiac hypertrophy in the elderly. To clarify the biological mechanisms that drive cardiac hypertrophy in aging, we tested the influence of circulating factors using heterochronic parabiosis, a surgical technique in which joining of animals of different ages leads to a shared circulation. After 4Â weeks of exposure to the circulation of young mice, cardiac hypertrophy in old mice dramatically regressed, accompanied by reduced cardiomyocyte size and molecular remodeling. Reversal of age-related hypertrophy was not attributable to hemodynamic or behavioral effects of parabiosis, implicating a blood-borne factor. Using modified aptamer-based proteomics, we identified the TGF-Î² superfamily member GDF11 as a circulating factor in young mice that declines with age. Treatment of old mice to restore GDF11 to youthful levels recapitulated the effects of parabiosis and reversed age-related hypertrophy, revealing a therapeutic opportunity for cardiac aging.PaperFlick
400;Transcriptional Regulation and Its Misregulation in Disease;https://api.elsevier.com/content/article/pii/[S0092867413002031];S0092867413002031;The gene expression programs that establish and maintain specific cell states in humans are controlled by thousands of transcription factors, cofactors, and chromatin regulators. Misregulation of these gene expression programs can cause a broad range of diseases. Here, we review recent advances in our understanding of transcriptional regulation and discuss how these have provided new insights into transcriptional misregulation in disease.
401;Long Noncoding RNAs: Cellular Address Codes in Development and Disease;https://api.elsevier.com/content/article/pii/[S0092867413002018];S0092867413002018;In biology as in real estate, location is a cardinal organizational principle that dictates the accessibility and flow of informational traffic. An essential question in nuclear organization is the nature of the address codeâhow objects are placed and later searched for and retrieved. Long noncoding RNAs (lncRNAs) have emerged as key components of the address code, allowing protein complexes, genes, and chromosomes to be trafficked to appropriate locations and subject to proper activation and deactivation. lncRNA-based mechanisms control cell fates during development, and their dysregulation underlies some human disorders caused by chromosomal deletions and translocations.
402;Transcriptional and Epigenetic Dynamics during Specification of Human Embryonic Stem Cells;https://api.elsevier.com/content/article/pii/[S0092867413005138];S0092867413005138;SummaryDifferentiation of human embryonic stem cells (hESCs) provides a unique opportunity to study the regulatory mechanisms that facilitate cellular transitions in a human context. To that end, we performed comprehensive transcriptional and epigenetic profiling of populations derived through directed differentiation of hESCs representing each of the three embryonic germ layers. Integration of whole-genome bisulfite sequencing, chromatin immunoprecipitation sequencing, and RNA sequencing reveals unique events associated with specification toward each lineage. Lineage-specific dynamic alterations in DNA methylation and H3K4me1 are evident at putative distal regulatory elements that are frequently bound by pluripotency factors in the undifferentiated hESCs. In addition, we identified germ-layer-specific H3K27me3 enrichment at sites exhibiting high DNA methylation in the undifferentiated state. A better understanding of these initial specification events will facilitate identification of deficiencies in current approaches, leading to more faithful differentiation strategies as well as providing insights into the rewiring of human regulatory programs during cellular transitions.
403;The Hallmarks of Cancer;https://api.elsevier.com/content/article/pii/[S0092867400816839];S0092867400816839;
404;Identification of risk loci with shared effects on five major psychiatric disorders: a genome-wide analysis;https://api.elsevier.com/content/article/pii/[S0140673612621291];S0140673612621291;
405;Imperfect information in a quality-competitive hospital market;https://api.elsevier.com/content/article/pii/[S0167629610000652];S0167629610000652;
406;Non-Cell-Autonomous Tumor Suppression by p53;https://api.elsevier.com/content/article/pii/[S0092867413003425];S0092867413003425;SummaryThe p53 tumor suppressor can restrict malignant transformation by triggering cell-autonomous programs of cell-cycle arrest or apoptosis. p53 also promotes cellular senescence, a tumor-suppressive program that involves stable cell-cycle arrest and secretion of factors that modify the tissue microenvironment. In the presence of chronic liver damage, we show that ablation of a p53-dependent senescence program in hepatic stellate cells increases liver fibrosis and cirrhosis associated with reduced survival and enhances the transformation of adjacentÂ epithelial cells into hepatocellular carcinoma. p53-expressing senescent stellate cells release factors that skew macrophage polarization towardÂ a tumor-inhibiting M1-state capable of attacking senescent cells in culture, whereas proliferating p53-deficient stellate cells secrete factors that stimulate polarization of macrophages into a tumor-promoting M2-state and enhance the proliferation of premalignant cells. Hence, p53 can act non-cell autonomously to suppress tumorigenesis by promoting anÂ antitumor microenvironment, in part, through secreted factors that modulate macrophage function.
407;Dynamics of Hippocampal Neurogenesis in Adult Humans;https://api.elsevier.com/content/article/pii/[S0092867413005333];S0092867413005333;SummaryAdult-born hippocampal neurons are important for cognitive plasticity in rodents. There is evidence forÂ hippocampal neurogenesis in adult humans, although whether its extent is sufficient to have functional significance has been questioned. We have assessed the generation of hippocampal cells in humans by measuring the concentration of nuclear-bomb-test-derived 14C in genomic DNA, and we present an integrated model of the cell turnover dynamics. We found that a large subpopulation of hippocampal neurons constituting one-third of the neurons is subject to exchange. In adult humans, 700 new neurons are added in each hippocampus per day, corresponding to an annual turnover of 1.75% of the neurons within the renewing fraction, with a modest decline during aging. We conclude that neurons are generated throughout adulthood and that the rates are comparable in middle-aged humans and mice, suggesting that adult hippocampal neurogenesis may contribute to human brain function.
408;Business Models, Business Strategy and Innovation;https://api.elsevier.com/content/article/pii/[S002463010900051X];S002463010900051X;
409;Increased intraepithelial (CD103+) CD8+ T cells in the airways of smokers with and without chronic obstructive pulmonary disease;https://api.elsevier.com/content/article/pii/[S0171298512000952];S0171298512000952;
410;One-Step Generation of Mice Carrying Mutations in Multiple Genes by CRISPR/Cas-Mediated Genome Engineering;https://api.elsevier.com/content/article/pii/[S0092867413004674];S0092867413004674;SummaryMice carrying mutations in multiple genes are traditionally generated by sequential recombination in embryonic stem cells and/or time-consuming intercrossing of mice with a single mutation. The CRISPR/Cas system has been adapted as an efficient gene-targeting technology with the potential for multiplexed genome editing. We demonstrate that CRISPR/Cas-mediated gene editing allows the simultaneous disruption of five genes (Tet1, 2, 3, Sry, Uty - 8 alleles) in mouse embryonic stem (ES) cells with high efficiency. Coinjection of Cas9 mRNA and single-guide RNAs (sgRNAs) targeting Tet1 and Tet2 into zygotes generated mice with biallelic mutations in both genes with an efficiency of 80%. Finally, we show that coinjection of Cas9 mRNA/sgRNAs with mutant oligos generated precise point mutations simultaneously in two target genes. Thus, the CRISPR/Cas system allows the one-step generation of animals carrying mutations in multiple genes, an approach that will greatly accelerate the inÂ vivo study of functionally redundant genes and of epistatic gene interactions.
411;Users of the world, unite! The challenges and opportunities of Social Media;https://api.elsevier.com/content/article/pii/[S0007681309001232];S0007681309001232;
412;Hallmarks of Cancer: The Next Generation;https://api.elsevier.com/content/article/pii/[S0092867411001279];S0092867411001279;The hallmarks of cancer comprise six biological capabilities acquired during the multistep development of human tumors. The hallmarks constitute an organizing principle for rationalizing the complexities of neoplastic disease. They include sustaining proliferative signaling, evading growth suppressors, resisting cell death, enabling replicative immortality, inducing angiogenesis, and activating invasion and metastasis. Underlying these hallmarks are genome instability, which generates the genetic diversity that expedites their acquisition, and inflammation, which fosters multiple hallmark functions. Conceptual progress in the last decade has added two emerging hallmarks of potential generality to this listâreprogramming of energy metabolism and evading immune destruction. In addition to cancer cells, tumors exhibit another dimension of complexity: they contain a repertoire of recruited, ostensibly normal cells that contribute to the acquisition of hallmark traits by creating the âtumor microenvironment.â Recognition of the widespread applicability of these concepts will increasingly affect the development of new means to treat human cancer.
413;Betatrophin: A Hormone that Controls Pancreatic @b Cell Proliferation;https://api.elsevier.com/content/article/pii/[S0092867413004492];S0092867413004492;SummaryReplenishing insulin-producing pancreatic Î² cell mass will benefit both type I and type II diabetics. In adults, pancreatic Î² cells are generated primarily by self-duplication. We report on a mouse model of insulin resistance that induces dramatic pancreatic Î² cell proliferation and Î² cell mass expansion. Using this model, we identify a hormone, betatrophin, that is primarily expressed in liver and fat. Expression of betatrophin correlates with Î² cell proliferation in other mouse models of insulin resistance and during gestation. Transient expression of betatrophin in mouse liver significantly and specifically promotes pancreatic Î² cell proliferation, expands Î² cell mass, and improves glucose tolerance. Thus, betatrophin treatment could augment or replace insulin injections by increasing the number of endogenous insulin-producing cells in diabetics.PaperClip
414;Human Embryonic Stem Cells Derived by Somatic Cell Nuclear Transfer;https://api.elsevier.com/content/article/pii/[S0092867413005710];S0092867413005710;SummaryReprogramming somatic cells into pluripotent embryonic stem cells (ESCs) by somatic cell nuclear transfer (SCNT) has been envisioned as an approach for generating patient-matched nuclear transfer (NT)-ESCs for studies of disease mechanisms and for developing specific therapies. Past attempts to produce human NT-ESCs have failed secondary to early embryonic arrest of SCNT embryos. Here, we identified premature exit from meiosis in human oocytes and suboptimal activation as key factors that are responsible for these outcomes. Optimized SCNT approaches designed to circumvent these limitations allowed derivation of human NT-ESCs. When applied to premium quality human oocytes, NT-ESC lines were derived from as few as two oocytes. NT-ESCs displayed normal diploid karyotypes and inherited their nuclear genome exclusively from parental somatic cells. Gene expression and differentiation profiles in human NT-ESCs were similar to embryo-derived ESCs, suggesting efficient reprogramming of somatic cells to a pluripotent state.PaperClip
